"GeneID"	"Chr"	"Begin"	"End"	"Strand"	"ExonicLength"	"Chicken_Brain_Female"	"Chicken_Brain_Male"	"Chicken_Cerebellum_Female"	"Chicken_Cerebellum_Male"	"Chicken_Heart_Female"	"Chicken_Heart_Male"	"Chicken_Kidney_Female"	"Chicken_Kidney_Male"	"Chicken_Liver_Female"	"Chicken_Liver_Male"	"Chicken_Testis_Male1"	"Chicken_Testis_Male2"
"ENSGALG00000003885"	"8"	6134141	6136119	-1	1734	0.32641291810842	0.250288350634371	0.128604382929642	0.491926182237601	0.0432525951557093	0.521337946943483	1.21280276816609	0.261245674740484	0.181084198385236	0.506343713956171	0.598039215686274	0.219146482122261
"ENSGALG00000002544"	"13"	2133300	2142665	-1	3579	1.63425537859737	0.871193070690137	1.58005029337804	1.7060631461302	4.33305392567756	1.9731768650461	7.15199776473875	3.31377479742945	1.82062028499581	4.10701313215982	2.7300922045264	2.40542050852193
"ENSGALG00000003165"	"6"	10189783	10235184	1	4017	14.3383121732636	9.98531242220563	13.1570823998008	15.0916106547175	4.49688822504356	3.38212596465024	14.4047796863331	11.4667662434653	9.13741598207618	5.86457555389594	14.3403037092357	22.0029873039582
"ENSGALG00000002435"	"10"	412560	429995	1	4629	0.0384532296392309	0.0669691077986606	0.0164182328796716	0.0349967595593001	0.111471160077771	0.0274357312594513	0.132642039317347	0.0313242600993735	0.837329876863253	0.0654569021386909	2.54612227262908	1.46143875567077
"ENSGALG00000012098"	"5"	58092387	58108968	-1	1088	13.8125	9.15716911764706	8.82720588235294	12.6645220588235	8.48713235294118	9.11580882352941	10.1498161764706	12.1102941176471	9.90441176470588	6.25643382352941	39.6443014705882	39.8079044117647
"ENSGALG00000023346"	"3"	23415410	23439529	1	696	0.817528735632184	0.168103448275862	0.216954022988506	0.132183908045977	0.219827586206897	0.294540229885057	0.199712643678161	0	0	0.0330459770114943	54.8936781609195	23.7126436781609
"ENSGALG00000023928"	"19"	4071282	4072519	-1	426	8.91784037558685	5.62206572769953	10.3075117370892	17.8450704225352	23.7276995305164	20.349765258216	81.2230046948357	42.0821596244131	10.7769953051643	19.0140845070423	22.4671361502347	13.6760563380282
"ENSGALG00000011241"	"2"	34275134	34369674	-1	3862	18.2617814603832	12.2786121180735	2.1765924391507	2.03650958052822	1.07819782496116	0.647074054893837	2.00025893319524	1.91843604350078	4.27369238736406	5.97540134645261	24.3254790264112	24.4246504401864
"ENSGALG00000022864"	"3"	104705766	104705978	1	210	0	0	0	0	0	0	0	0	0	0	0	0
"ENSGALG00000023535"	"5"	16033388	16034762	-1	204	1.11274509803922	0	0.372549019607843	0	0	0.745098039215686	13.8872549019608	10.2990196078431	0	0	16.7598039215686	3.1421568627451
"ENSGALG00000023653"	"21"	5675409	5679643	-1	1089	2.60514233241506	1.86776859504132	1.47107438016529	2.79063360881543	0.985307621671258	0.612488521579431	4.04315886134068	1.86960514233242	2.77410468319559	1.79522497704316	7.3544536271809	5.81542699724518
"ENSGALG00000001333"	"17"	9455298	9465338	1	1098	0	0	0	0	0	0	0	0	0	0	0	0
"ENSGALG00000004829"	"12"	4060351	4223100	1	3671	89.2195587033506	44.7856169980932	105.877690002724	99.0612912013075	2.82075728684282	2.74339417052574	0.267229637700899	0.516208117679106	0.0207028057749932	0	5.69408880414056	9.83110868973032
"ENSGALG00000021075"	"7"	4080245	4080412	1	168	0	0	0	0	0	0	0	0	0	0	0	0.130952380952381
"ENSGALG00000023657"	"17"	6867462	6868648	1	361	0	0	0	0	0	0	0	0	0	0	0	0
"ENSGALG00000020879"	"8"	12421452	12443095	-1	1137	5.82321899736148	2.92612137203166	5.27440633245383	6.32981530343008	1.62708883025506	1.90325417766051	5.59982409850484	7.0712401055409	12.7510993843448	15.1864555848725	21.3403693931398	11.8408091468777
"ENSGALG00000010674"	"4"	41410071	41430379	1	1818	0.333883388338834	0.270627062706271	0.414191419141914	0.25027502750275	0.328382838283828	0.0836083608360836	3.56380638063806	1.78547854785479	7.96039603960396	3.8987898789879	9.48624862486249	11.4262926292629
"ENSGALG00000003519"	"26"	4889873	4894438	-1	1465	0	0	0	0	0.0866894197952218	0	0.051877133105802	0	0.872354948805461	0.877133105802048	0.888737201365188	0.793856655290102
"ENSGALG00000018317"	"3"	19924487	19924561	1	75	0	0.266666666666667	0	0	0	0	0	0	0	0	0	0
"ENSGALG00000024040"	"17"	624991	639612	-1	919	2.63764961915125	1.84983677910773	2.60718171926007	3.04570184983678	1.98367791077258	1.41349292709467	2.00435255712731	1.78346028291621	1.74102285092492	0.441784548422198	21.0141458106638	21.588683351469
"ENSGALG00000017518"	"Un_random"	27578466	27580425	1	957	0	0	0	0	0	0	0	0.0794148380355277	0	0	0	0
"ENSGALG00000010277"	"5"	40447082	40483588	1	6144	16.4363606770833	8.38997395833333	18.12744140625	21.4680989583333	10.2058919270833	8.08870442708333	15.3045247395833	10.5810546875	5.9501953125	6.0927734375	19.2685546875	20.4817708333333
"ENSGALG00000012236"	"1"	52801119	52814397	1	1177	0.114698385726423	0.0373831775700935	0.0824129141886151	0.286321155480034	0.0934579439252336	0.0934579439252336	0.237892948173322	0.0458793542905692	0.064570943075616	0.1053525913339	14.1401869158879	11.0637213254036
"ENSGALG00000015902"	"4"	89093479	89098571	-1	1327	0.159005275056518	0	0.0587792012057272	0.170308967596081	1.30670685757347	0	2.2871137905049	0.45742275810098	1.26827430293896	0.229088168801809	0.199698568198945	0.913338357196684
"ENSGALG00000010561"	"3"	33262405	33268730	-1	1187	8.66301600673968	6.51642796967144	6.98230834035383	8.97809604043808	6.75315922493682	4.72283066554339	16.2434709351306	5.81044650379107	7.58129738837405	4.03201347935973	6.12636899747262	13.9536647009267
"ENSGALG00000006524"	"6"	21177143	21190284	1	2258	2.39459698848539	2.01638618246236	3.49379982285208	3.62178919397697	2.2444641275465	0.797608503100089	2.08060230292294	1.98715677590788	3.0969884853853	1.30115146147033	4.49689991142604	7.33658104517272
"ENSGALG00000007774"	"20"	12076521	12085771	-1	731	0.488372093023256	0.26265389876881	0.12859097127223	0	0	0.0601915184678523	9.3844049247606	8.52667578659371	0.103967168262654	0	0	0
"ENSGALG00000013303"	"Un_random"	28114127	28121701	-1	1656	108.121376811594	57.1443236714976	95.0760869565217	120.022946859903	2.18719806763285	2.83695652173913	5.71195652173913	5.5024154589372	7.43719806763285	8.97222222222222	5.43780193236715	3.1213768115942
"ENSGALG00000021416"	"Z"	2016191	2020723	-1	846	0	0	0	0	0	0	0	0	0	0	0.595744680851064	0.270685579196217
"ENSGALG00000005060"	"17"	5509400	5517845	1	1908	0	0	0	0	0	0	0	0	0	0	0.0723270440251572	0
"ENSGALG00000013381"	"16_random"	156198	156948	1	399	2.22305764411028	0.275689223057644	1.27318295739348	0.451127819548872	4.36340852130326	0.879699248120301	2.31578947368421	2.88721804511278	2.36591478696742	12.5889724310777	3.91979949874687	0.2531328320802
"ENSGALG00000002083"	"20"	2060751	2064943	-1	1291	0	0	0	0	0	0	0	0	0	0	4.47482571649884	2.37490317583269
"ENSGALG00000015108"	"Z"	34242549	34249270	1	422	8.62085308056872	8.89099526066351	8.30094786729858	12.10663507109	2.32464454976303	4.18483412322275	3.51658767772512	3.58293838862559	3.77251184834123	4.49526066350711	14.085308056872	33.3364928909953
"ENSGALG00000005753"	"4"	2426113	2428867	-1	1243	37.8921962992759	24.9364440868866	36.5116653258246	42.7618664521319	22.8390989541432	20.4368463395012	33.8399034593725	31.1560740144811	30.5333869670153	30.5639581657281	210.724054706356	211.053901850362
"ENSGALG00000017291"	"1"	75268130	75344908	1	1769	18.1215375918598	10.5211984171849	43.2295081967213	42.5048049745619	2.13510457885811	1.22950819672131	1.07744488411532	1.23233465234596	1.54324477105709	1.3544375353307	0.507066139061617	0.592425098925947
"ENSGALG00000020136"	"4"	74725717	74729480	-1	259	0	0	0	0	0	0	0	0	0	0	0.185328185328185	0.177606177606178
"ENSGALG00000004952"	"4"	2006692	2008731	-1	741	140.967611336032	73.0364372469636	115.487179487179	136.537112010796	222.63697705803	111.846153846154	311.117408906883	215.041835357625	169.325236167341	183.759784075574	269.941970310391	280.458839406208
"ENSGALG00000013430"	"2"	91412755	91433270	1	1449	4.64596273291925	3.35334713595583	3.34368530020704	6.14492753623188	1.48033126293996	1.64458247066943	1.24223602484472	0.54520358868185	0.868184955141477	0.05175983436853	2.60524499654934	5.33126293995859
"ENSGALG00000005736"	"10"	12363488	12367505	1	733	4.7012278308322	3.37380627557981	1.95770804911323	4.11050477489768	1.97271487039563	2.00136425648022	5.35334242837653	2.09549795361528	4.47476125511596	7.87858117326057	31.581173260573	24.1991814461119
"ENSGALG00000025387"	"Z"	29407966	29408084	-1	119	0	0	0	0	0	0	0	0	0	0	0	0
"ENSGALG00000006561"	"5"	15096533	15111069	-1	668	22.1317365269461	17.1601796407186	13.0823353293413	23.7754491017964	19.3847305389222	16.1077844311377	25.7080838323353	12.8008982035928	25.6721556886228	22.7245508982036	60.8233532934132	62.377245508982
"ENSGALG00000005419"	"12"	8281854	8573872	-1	2871	9.02995471960989	5.91570881226054	3.78369905956113	4.14977359804946	0.104493207941484	0.0261233019853709	0	0.0264716126785092	0.0529432253570185	0	0.491466388018112	0.452455590386625
"ENSGALG00000001865"	"Z"	1534854	1540191	1	1193	12.5389773679799	14.7376362112322	10.9329421626153	25.7711651299246	7.0176026823135	7.2430846605197	9.37636211232188	8.35792120704107	8.32606873428332	8.66554903604359	13.7502095557418	15.7326068734283
"ENSGALG00000020741"	"6"	23967714	23970080	-1	2367	8.26066751161808	4.5424588086185	3.20025348542459	5.17617237008872	3.10815378115758	3.63836079425433	11.0477397549641	9.52851711026616	4.57836924376848	9.31178707224335	48.8893113645965	26.1322348964935
"ENSGALG00000005512"	"15"	7176513	7209603	1	7585	8.60342781806196	6.65220830586684	6.14396835860251	10.846539222149	6.87778510217535	7.05932762030323	8.92564271588662	8.58286090969018	17.2909690177983	17.4936058009229	16.2243902439024	26.2928147659855
"ENSGALG00000004517"	"12"	2953012	2955251	-1	1252	2.02955271565495	1.01198083067093	0.939297124600639	1.74520766773163	1.20127795527157	1.51597444089457	13.1277955271566	12.0686900958466	5.49121405750799	12.797124600639	7.09105431309904	3.76996805111821
"ENSGALG00000022885"	"2"	92738644	92752843	-1	993	1.48036253776435	0.774420946626385	0	0	0	0	0	0.153071500503525	0	0	0	0.0292044310171198
"ENSGALG00000005813"	"Z"	7114780	7127170	-1	607	7.43822075782537	5.81054365733114	6.94563426688633	10.3986820428336	17.3179571663921	21.2685337726524	0.502471169686985	0.329489291598023	0.123558484349259	0	0.392092257001647	0.14332784184514
"ENSGALG00000022664"	"W_random"	603877	603999	1	123	0	0	0	0	0	0	0	0	0	0	0	0
"ENSGALG00000022290"	"Un_random"	29899344	29902219	1	1057	0	0	0	0	0	0.0709555345316935	0	0.0075685903500473	0.0719016083254494	0.13434247871334	0	0
"ENSGALG00000002527"	"21"	3408576	3429716	1	2019	14.0331847449232	7.83754333828628	16.9326399207528	14.9658246656761	3.79494799405646	3.31451213472016	4.84794452699356	4.75581971272907	9.77761267954433	7.00842000990589	8.91035165923725	9.12382367508668
"ENSGALG00000025156"	"14"	6745553	6745645	1	93	2.02150537634409	1.67741935483871	0.0537634408602151	1.48387096774194	0	0	0	0	0	0	0	0
"ENSGALG00000014837"	"3"	62316473	62325788	-1	1008	6.88095238095238	3.50198412698413	4.25595238095238	7.95535714285714	0.825396825396825	1.79563492063492	3.07837301587302	3.20039682539683	0.444444444444444	0.0753968253968254	1.00694444444444	0.674603174603175
"ENSGALG00000007243"	"4"	10594559	10596382	1	1824	4.03563596491228	1.16228070175439	2.66228070175439	4.20339912280702	0	0	0.0411184210526316	0	0	0	0.432565789473684	0.206688596491228
"ENSGALG00000004888"	"14"	4921110	4929591	1	4842	10.0576208178439	4.47976042957456	2.21520033044197	5.56484923585295	1.70693928128872	2.82920280875671	2.92503097893432	0.951879388682363	2.90148698884758	5.05142503097893	5.37691036761669	2.35522511358943
"ENSGALG00000004594"	"13"	13225790	13229610	1	1631	170.613733905579	169.123237277744	109.608215818516	232.025137952177	391.010423053342	291.114653586757	347.064377682403	389.980993255671	487.688534641324	502.982832618026	90.6400980993256	73.2789699570815
"ENSGALG00000003720"	"12"	2583790	2629846	-1	4366	0.628721942281264	0.304626660558864	0.564131928538708	0.498625744388456	0.556344480073294	0.162162162162162	0.613147045350435	0.348144754924416	0.324553366926248	0.259047182775996	15.1701786532295	15.9562528630325
"ENSGALG00000006318"	"14"	7358207	7370966	1	2427	0.790688092295014	0.531520395550062	0.0622167284713638	0.187062216728471	0.343634116192831	0.156571899464359	0.991759373712402	1.15327564894932	0.726823238566131	0.280181293778327	0.550061804697157	0.468891635764318
"ENSGALG00000005192"	"5"	361705	364270	-1	1363	0.288334556126192	0.575201760821717	0.0557593543653705	0.524578136463683	0.476889214966985	0.563462949376376	1.47175348495965	2.36537050623624	0.888481291269259	2.49303008070433	0.824651504035216	0.388848129126926
"ENSGALG00000002616"	"21"	3561368	3570113	-1	3390	8.16401179941003	5.92684365781711	8.03952802359882	9.1976401179941	3.01858407079646	1.33893805309735	5.53421828908555	3.8646017699115	5.23746312684366	1.87492625368732	6.06548672566372	12.9625368731563
"ENSGALG00000015679"	"1"	101512834	101566309	-1	2702	0.422649888971132	0.3119911176906	0.320133234641007	0.508512213175426	0.374167283493708	0.173575129533679	0.921909696521095	0.854182087342709	1.02479644707624	0.642487046632124	0.347520355292376	1.01813471502591
"ENSGALG00000005131"	"12"	6352185	6354408	1	1185	0.128270042194093	0	0.0641350210970464	0.216033755274262	0	0	0.360337552742616	0	0	0	2.10886075949367	0.365400843881857
"ENSGALG00000019937"	"3"	67197022	67197953	1	177	2.72316384180791	1.45762711864407	0.508474576271186	1.35028248587571	0	0	0	0	0	0	0.627118644067797	0.389830508474576
