"GeneID"	"Chr"	"Begin"	"End"	"Strand"	"ExonicLength"	"Orangutan_Brain_Male"	"Orangutan_Brain_Female"	"Orangutan_Cerebellum_Female"	"Orangutan_Heart_Female"	"Orangutan_Heart_Male"	"Orangutan_Kidney_Female"	"Orangutan_Kidney_Male"	"Orangutan_Liver_Female"	"Orangutan_Liver_Male"
"ENSPPYG00000010155"	"19"	47978430	47981606	-1	1161	0	0.130921619293712	0	3.65891472868217	0.835486649440138	5.11024978466839	1.6167097329888	6.84668389319552	2.58742463393626
"ENSPPYG00000004025"	"11"	121898335	121913396	-1	1200	8.73166666666667	36.9725	12.7816666666667	0	0.0633333333333333	0	0.189166666666667	0.6875	21.0216666666667
"ENSPPYG00000014646"	"4"	25477571	25525199	1	1446	0.260027662517289	0.357538035961272	0.446058091286307	1.31535269709544	0.156293222683264	2.25103734439834	2.13692946058091	3.99792531120332	6.47648686030429
"ENSPPYG00000011232"	"20"	61749073	61749475	1	399	0.566416040100251	0	0.18796992481203	0	0.0150375939849624	0	0.18796992481203	0.18796992481203	3.22556390977444
"ENSPPYG00000005643"	"14"	22235377	22275062	-1	2150	0.290697674418605	1.07720930232558	0.333023255813953	2.58744186046512	0.186976744186047	60.1986046511628	109.538139534884	5.36883720930233	9.05023255813954
"ENSPPYG00000021831"	"12"	55301083	55301170	-1	88	0	0	0	0	0	0	0	0	0
"ENSPPYG00000000169"	"1"	23672365	23686651	1	1356	1.33628318584071	5.5759587020649	4.40265486725664	5.93952802359882	5.71755162241888	6.3547197640118	7.96386430678466	4.53097345132743	5.78466076696165
"ENSPPYG00000019049"	"9"	23039987	23040255	1	267	0	0	0	0	0	0	0	0.232209737827715	0
"ENSPPYG00000015494"	"5"	63156997	63175638	1	357	0.0588235294117647	0	0.338935574229692	0	0	0	0.212885154061625	0	0
"ENSPPYG00000008069"	"17"	20351663	20352055	1	384	0	0	0	0	0	0	0	0	0
"ENSPPYG00000024702"	"4"	99988338	99988435	-1	98	0	0	0	0	0	0	0	0	0
"ENSPPYG00000003763"	"11"	85865602	85922892	1	2223	0.602789023841655	0.527665317139001	1.46513720197931	2.73009446693657	0.454790823211876	0.613135402609087	0.606387764282501	0.13540260908682	0.405308142150247
"ENSPPYG00000002561"	"10"	99171906	99172670	1	243	0	0	0	0	0	0	0	0	0
"ENSPPYG00000018734"	"8"	93269324	93293567	-1	2543	8.41407786079434	18.2186394022808	23.8639402280771	0.377900117970901	0.0467951238694455	23.358238301219	52.9414077860794	0.0597719229256783	0.0601651592607157
"ENSPPYG00000024546"	"10_random"	9394744	9394840	1	97	0	0	0	0	0	0	0	0	0
"ENSPPYG00000021056"	"5"	153546134	153546252	-1	119	0	0	0	0	0	0	0	0	0
"ENSPPYG00000011311"	"21"	27412211	27455808	-1	2793	0.295023272466881	0.378804153240243	3.52882205513784	2.83780880773362	1.13891872538489	0.773003938417472	0.824919441460795	0.697457930540637	0.696741854636591
"ENSPPYG00000018478"	"8"	28604393	28643670	1	2760	9.79927536231884	20.0713768115942	7.60108695652174	10.3376811594203	3.24130434782609	2.63369565217391	2.96340579710145	0.382971014492754	1.98007246376812
"ENSPPYG00000001783"	"1"	210526684	210527367	1	684	0	0	0	0	0	32.8815789473684	43.453216374269	2.22222222222222	0.222222222222222
"ENSPPYG00000001028"	"1"	116534366	116552268	-1	555	7.7027027027027	28.836036036036	17.3837837837838	38.0306306306306	11.972972972973	34.363963963964	33.1081081081081	21.2936936936937	35.0054054054054
"ENSPPYG00000022408"	"X"	147162781	147162878	-1	98	0	0	0	0	0	0	0	0	0
"ENSPPYG00000007080"	"16"	8467864	8467944	-1	81	0	0	0	0	0	0	0	0.0246913580246914	0
"ENSPPYG00000014064"	"3"	123347950	123371321	-1	1722	7.04994192799071	15.7857142857143	21.6289198606272	4.01451800232288	2.30197444831591	2.28571428571429	4.26538908246225	1.34494773519164	5.88792102206736
"ENSPPYG00000008428"	"17"	48094857	48095171	1	315	0	0	0	0	0	0	0	0	0
"ENSPPYG00000019970"	"Un"	9891721	9910651	1	1677	0.0453190220632081	0.0906380441264162	0.097793679189028	0.0363744782349434	0.0453190220632081	0	0.154442456768038	0.0453190220632081	0.0453190220632081
"ENSPPYG00000013968"	"3"	103573697	103574110	-1	414	0	0.550724637681159	0	0	0	0.183574879227053	0.734299516908213	0	0
"ENSPPYG00000013148"	"2b"	107082238	107158447	-1	8444	4.20026054002842	19.0780435812411	7.41058739933681	81.2689483657035	6.43628612032212	36.3661771672193	20.7257224064424	192.031501657982	338.152297489342
"ENSPPYG00000000854"	"1"	99779095	99780876	1	1782	0	0.042648709315376	0.77384960718294	1.45510662177329	1.07182940516274	1.02244668911336	1.48597081930415	0.316498316498317	1.82210998877666
"ENSPPYG00000017761"	"7"	67882215	67895359	1	1697	0	0	0	0	0	3.10017678255745	7.27401296405421	0.08898055391868	0.08898055391868
"ENSPPYG00000005710"	"14"	24057600	24059587	-1	594	0	2.28451178451178	0.127946127946128	1.27272727272727	0	3.8047138047138	0	69.7457912457913	0.511784511784512
"ENSPPYG00000001723"	"1"	206290697	206313314	1	1659	0	0	0	0.137432188065099	0.0898131404460518	2.03857745629898	1.33212778782399	0.183242917420133	1.38637733574442
"ENSPPYG00000021063"	"12"	57007167	57007239	1	73	0.342465753424658	0.589041095890411	3.26027397260274	0.246575342465753	0.10958904109589	0	0.0958904109589041	0	2.0958904109589
"ENSPPYG00000018432"	"8"	22706049	22711110	1	501	0	0.848303393213573	0.656686626746507	0.383233532934132	0	0.936127744510978	0.151696606786427	0.820359281437126	1.70059880239521
"ENSPPYG00000025714"	"2a"	43731354	43731460	1	107	0	0	0	0	0	0	0	0	0
"ENSPPYG00000005597"	"14"	20844224	20860232	-1	648	8.74845679012346	18.9922839506173	10.5895061728395	4.28086419753086	1.77623456790123	6.12191358024691	8.15277777777778	2.24537037037037	4.86728395061728
"ENSPPYG00000022650"	"6"	114090762	114090849	-1	88	0	0	0	0	0	0	0	0	0
"ENSPPYG00000025137"	"14"	71307684	71307787	-1	104	0	0	0	0	0	0	0	0	0
"ENSPPYG00000005307"	"13"	40724934	40766348	1	1621	1.23874151758174	2.77236273904997	1.41887723627391	1.19987661937076	0.461443553362122	0.813078346699568	2.24984577421345	11.1178285009254	35.8587291795188
"ENSPPYG00000021913"	"13"	73252159	73252277	1	119	0	0	0	0	0	0	0	0	0
"ENSPPYG00000016944"	"6"	118395665	118401077	-1	2043	0	0	0	0.0372001957905042	0.0425844346549192	0.0744003915810083	0.148800783162017	0.0372001957905042	0.111600587371512
"ENSPPYG00000023173"	"5"	70579280	70579408	1	129	0	0	0	0	0	0	0	0	0
"ENSPPYG00000027100"	"20"	38346647	38346835	1	189	0	0	0	0	0	0	0	0	0
"ENSPPYG00000015256"	"4"	194467688	194531989	1	3778	1.97141344626787	3.67522498676548	4.97008999470619	1.07781895182636	0.710958178930651	7.44679724722075	15.5338803599788	20.6233456855479	57.8737427210164
"ENSPPYG00000005179"	"13"	17935889	17937873	1	1812	0	0	0	0	0	0	0.115342163355408	0	0
"ENSPPYG00000006852"	"15_random"	5627483	5631439	-1	1083	0	0	0	0.0563250230840259	0	0	0	0	0.0600184672206833
"ENSPPYG00000006473"	"15"	47531796	47630286	1	6741	0.822429906542056	1.1916629580181	1.6019878356327	1.72808188696039	0.983681946298769	1.14804925085299	1.85046728971963	1.18409731493844	2.06215695000742
"ENSPPYG00000019823"	"9"	134266940	134271243	-1	738	0.107046070460705	0.123306233062331	0	0.0948509485094851	0.016260162601626	0.0596205962059621	0.158536585365854	0.0772357723577236	0.116531165311653
"ENSPPYG00000018940"	"8"	151958082	151963169	-1	810	8.88148148148148	6.9037037037037	1.71604938271605	1.34320987654321	1.20123456790123	5.07283950617284	8.56172839506173	1.6641975308642	5.08641975308642
"ENSPPYG00000007275"	"16"	28988143	29034429	1	3396	0.0786219081272085	0.875147232037691	0.176678445229682	0.912249705535925	0.520612485276796	2.35924617196702	1.06978798586572	4.67373380447585	13.0129564193168
"ENSPPYG00000024951"	"1"	95598863	95598999	1	137	0.554744525547445	0	0.37956204379562	0	0.554744525547445	0	0.45985401459854	0.277372262773723	0.715328467153285
"ENSPPYG00000019889"	"9_random"	11235938	11238314	1	1983	0	0	0	0	0	0	0	0	0
"ENSPPYG00000026435"	"18"	82344620	82344792	-1	173	0	0	0	0	0	0	0	0	0
"ENSPPYG00000007998"	"17"	13690202	13802702	-1	1197	0	0	0	0.0634920634920635	0	0.734335839598998	1.17376775271512	0.314118629908104	0
"ENSPPYG00000005186"	"13"	18772606	18854810	-1	1566	11.5964240102171	26.7541507024266	13.9067688378033	6.5970625798212	4.57407407407407	6.25925925925926	7.61749680715198	5.8690932311622	6.60600255427842
"ENSPPYG00000003315"	"11"	21716415	21777094	1	7820	3.06355498721228	24.4886189258312	6.76713554987212	4.02544757033248	4.19373401534527	0.367135549872123	0.64616368286445	0.0763427109974425	0.365601023017903
"ENSPPYG00000019127"	"9"	27490998	27532731	1	1362	2.67621145374449	6.08810572687225	4.38766519823789	5.31057268722467	1.91336270190896	7.40234948604993	7.09911894273128	7.56607929515418	7.7143906020558
"ENSPPYG00000017204"	"6_cox_hap1"	509702	510843	-1	945	0	0	0	0	0	0	0	0	0
"ENSPPYG00000002195"	"10"	33993709	34057874	-1	2469	2.85459700283516	10.9343863912515	6.69015795868773	117.703523693803	64.7610368570271	40.5516403402187	33.1818550020251	33.4661806399352	29.5864722559741
"ENSPPYG00000018008"	"7"	127550493	127610298	-1	741	2.41025641025641	7.73414304993252	8.66261808367071	6.75168690958165	2.76518218623482	2.20377867746289	4.65856950067476	1.51417004048583	3.66261808367072
"ENSPPYG00000015050"	"4"	129386029	129427329	-1	4287	2.49638441800793	5.55796594355027	2.33613249358526	2.03778866340098	1.25845579659436	1.40494518311173	1.50501516211803	1.08210870072312	5.96151154653604
"ENSPPYG00000017769"	"7"	69048827	69124346	1	912	0.235745614035088	0.0942982456140351	0	2.56030701754386	6.85526315789474	0	0	0.0833333333333333	0.294956140350877
"ENSPPYG00000001779"	"1"	210239116	210245020	-1	417	0	0.438848920863309	0.179856115107914	8.94724220623501	8.97362110311751	0.539568345323741	0.501199040767386	0.364508393285372	0.249400479616307
"ENSPPYG00000001938"	"1"	223920554	223930448	-1	2279	6.21237384817903	9.33523475208425	7.00745941202282	3.79201404124616	1.69460289600702	10.29442738043	14.7007459412023	4.85476086002633	17.35366388767
"ENSPPYG00000020099"	"X"	3007671	3008260	1	543	0	0	0	0	0	0	0	0	0
"ENSPPYG00000013576"	"3"	24665204	24725225	1	1290	14.6519379844961	24.5325581395349	14.2217054263566	17.0325581395349	6.50232558139535	25.6410852713178	33.2906976744186	15.0387596899225	14.3720930232558
"ENSPPYG00000006563"	"15"	62235216	62278885	-1	2865	4.10122164048866	11.4966841186736	5.71657940663176	10.6143106457243	5.23839441535777	6.77766143106457	14.2921465968586	13.9022687609075	26.4603839441536
"ENSPPYG00000019830"	"9"	134469123	134475220	-1	2220	0.351351351351351	0.429279279279279	0.022972972972973	0.0716216216216216	0.0684684684684685	8.60855855855856	20.7108108108108	6.60810810810811	37.6801801801802
"ENSPPYG00000012439"	"2a"	64780970	64815808	-1	618	2.51618122977346	8.72006472491909	1.76051779935275	47.5582524271845	41.1165048543689	4.67152103559871	5.54692556634304	3.17313915857605	1.62783171521036
"ENSPPYG00000009830"	"19"	34209841	34210323	-1	480	0	0	0	0	0	0	0	0	0
"ENSPPYG00000009048"	"18"	32229179	32414879	1	2403	1.13691219309197	1.79275905118602	1.1123595505618	5.42114024136496	0.820640865584686	0.722014148980441	0.295464003329172	0.595505617977528	0.493965875988348
"ENSPPYG00000015470"	"5"	56693469	56797065	-1	852	5.78403755868545	11.3427230046948	4.72417840375587	13.2347417840376	5.43075117370892	27.368544600939	38.381455399061	33.9823943661972	36.0739436619718
"ENSPPYG00000019926"	"Un"	4714041	4721194	-1	1356	0.056047197640118	0	0	0	0	0	0	0	0
"ENSPPYG00000012584"	"2a"	85972190	85979727	-1	3511	1.20136713187126	5.76958131586443	1.77214468812304	0.649102819709484	0.0865850185132441	0.417829678154372	0.129877527769866	0.12959270863002	0.0649387638849331
"ENSPPYG00000005214"	"13"	23833897	23863857	1	3126	0.0243122200895713	0.0131158029430582	0	0	0	0	0	0	0
"ENSPPYG00000018258"	"7_random"	7884320	7887997	-1	381	0	0.68241469816273	0.430446194225722	0	0.102362204724409	0.640419947506562	0.572178477690289	0.154855643044619	0.406824146981627
"ENSPPYG00000003325"	"11"	22571581	22727563	1	3393	4.63689949896846	12.9313292071913	11.921308576481	6.92307692307692	3.88328912466844	6.51871500147362	6.17978190391984	6.6710875331565	4.68670792808724
"ENSPPYG00000015988"	"5"	159581492	159582166	-1	675	8.47407407407407	13.1525925925926	0.268148148148148	0.112592592592593	0	0.562962962962963	0.445925925925926	0	0
"ENSPPYG00000015325"	"5"	2600804	2604663	-1	1419	0	0	0.339675828047921	0.624383368569415	1.71599718111346	5.74418604651163	10.1585623678647	0.119802677942213	0
"ENSPPYG00000011099"	"20"	44375784	44376213	-1	429	0	0	0	0	0	0	0	0	0
